input,output,delay,api_delay,success
777556,881.7913585423709,153.90491485595703,150.11572971447313,True
781111,883.8048427113307,163.03658485412598,158.81874194502944,True
109868,331.463421813026,191.24603271484375,188.13124862826052,True
339029,582.261968533065,166.39304161071777,163.4059448225904,True
87085,295.1016773927251,145.48110961914062,142.3067752487475,True
902814,950.1652487857046,176.31077766418457,172.89697699035682,True
76615,276.79414733696956,187.87670135498047,184.09761511428775,True
585849,765.4077344788201,178.41863632202148,175.10039795852165,True
172047,414.78548672777833,139.28508758544922,135.8942217284375,True
37381,193.3416664870767,125.96440315246582,122.40423893646776,True
569307,754.524353483703,137.1753215789795,133.40664242241544,True
751642,866.9728946166656,131.67715072631836,128.9907946011704,True
217912,466.8104540388957,160.60376167297363,157.00336664874644,True
634065,796.281985228851,161.72194480895996,158.56341193353873,True
165887,407.2922783456617,110.53228378295898,107.64123463352496,True
83520,288.99826989101507,149.61624145507812,146.6126514028711,True
832005,912.1430808815029,189.99385833740234,186.3155685231818,True
847639,920.6731233179341,181.43439292907715,178.20192159796213,True
431850,657.1529502330488,192.9011344909668,189.2851069998016,True
580494,761.9015684456884,138.66090774536133,135.35542277315787,True
838896,915.9126595915137,155.3511619567871,152.8299606527218,True
118208,343.8139031511088,173.24519157409668,170.18089001563246,True
579775,761.4295765203766,174.37410354614258,171.96715420413588,True
463258,680.6305899678621,163.83004188537598,160.15853676272852,True
685794,828.1268018848322,163.73562812805176,160.46175263558206,True
827601,909.7257828598682,180.04798889160156,176.76298008401886,True
4017,63.3798075099633,124.35340881347656,120.81511572409022,True
19192,138.53519408439143,110.21614074707031,106.47508789605348,True
647404,804.6141932628333,149.91378784179688,146.69631682787016,True
470075,685.6201572299344,154.93011474609375,151.39482171216846,True
119085,345.0869455658965,156.42213821411133,153.1729624333539,True
451954,672.2752412516767,151.6284942626953,147.2203058389087,True
620254,787.56206104662,129.7776699066162,126.08426417878397,True
336163,579.7956536573898,161.79776191711426,158.17601392477678,True
898883,948.0944045821598,183.46476554870605,180.8251764734201,True
717335,846.9563152843244,161.39531135559082,158.2477048572687,True
916328,957.2502285191683,119.93169784545898,116.86169696474687,True
607943,779.706996249232,170.20654678344727,167.068546680329,True
436294,660.525548332538,162.4736785888672,159.11181017497205,True
546970,739.5742018215617,147.3388671875,143.50967016859494,True
688101,829.5185350551246,173.76303672790527,170.18514691301573,True
127434,356.9789909784608,120.53298950195312,117.72833125876575,True
23200,152.31546211727817,130.66649436950684,127.45976631532629,True
