input,output,delay,api_delay,success
481790,694.1109421410961,130.97405433654785,127.98056643053832,True
818867,904.9127029719497,157.5634479522705,153.9089806047848,True
936691,967.8279805833266,183.17937850952148,179.52872205475222,True
956256,977.8834286355403,178.02095413208008,176.3412389255577,True
995950,997.9729455250779,161.68951988220215,157.6769533301183,True
877561,936.7822585852061,189.56899642944336,187.6964117180169,True
224486,473.79953566883114,161.99493408203125,159.21219621094886,True
280877,529.9783014426157,126.50895118713379,124.37781884046689,True
117716,343.0976537372414,163.52272033691406,160.49818893819545,True
232122,481.7904108634791,179.75592613220215,176.95908978457186,True
227707,477.1865463317255,108.30926895141602,105.05813802012138,True
949750,974.5511787484534,184.9963665008545,181.23560174272285,True
628839,792.9936948046939,166.8391227722168,163.77245946797387,True
683231,826.5778850174979,152.99057960510254,149.9373541331009,True
877314,936.6504150428804,190.42396545410156,187.01636391073885,True
110393,332.2544205875973,183.0422878265381,179.0558552782417,True
868392,931.8755281688644,172.11508750915527,169.16538747074978,True
784808,885.8938988389073,167.11831092834473,163.23601760389923,True
726391,852.2857502035336,110.94856262207031,109.1218596677272,True
262109,511.9658191715537,169.01326179504395,164.58688251145264,True
119139,345.16517784967823,167.9704189300537,165.0229512623284,True
676265,822.3533303878571,148.48828315734863,145.22512238338578,True
548601,740.6760425449172,159.4686508178711,155.56178705394896,True
120308,346.8544363274023,142.08006858825684,138.41260458717912,True
6587,81.16033513977132,192.2900676727295,188.6945152135773,True
290620,539.091828912292,182.89613723754883,180.1477183615488,True
847807,920.764356390928,115.63992500305176,112.484950018569,True
506472,711.6684621366891,143.77975463867188,140.2878839198985,True
977864,988.87006224276,147.10044860839844,143.84413974720007,True
58125,241.09126902482387,122.59984016418457,120.23083113400376,True
501815,708.3890174191015,154.19960021972656,150.1675781355036,True
961646,980.6355082292299,164.34144973754883,160.9376513044985,True
675572,821.9318706559565,102.94032096862793,100.14534829446214,True
528916,727.266113606292,192.8563117980957,189.83139814167677,True
253312,503.3011027208266,140.66791534423828,137.359395909803,True
143224,378.4494682252837,180.9861660003662,178.0182457703123,True
693905,833.0096037861748,163.0256175994873,158.87541487463432,True
909322,953.5837666403513,134.25636291503906,131.72786419527986,True
325476,570.5050394168311,144.59228515625,141.8928317732829,True
465344,682.1612712548258,105.01360893249512,101.9803497405229,True
60872,246.7225161998799,187.61777877807617,185.9054181196818,True
491463,701.0442211444297,148.1940746307373,146.05974349670294,True
362225,601.8513105410672,130.07211685180664,126.76234038519632,True
993093,996.5405159851756,162.92166709899902,160.35946529216744,True
468935,684.7882884512555,105.35669326782227,102.25533241599159,True
746971,864.2748405455293,150.54845809936523,148.15932715970877,True
588664,767.2444199862258,119.40240859985352,115.83823733777825,True
597484,772.9708920780911,185.73975563049316,181.62107095125143,True
239412,489.29745554212724,123.02803993225098,121.18261506694652,True
298465,546.3195035874154,183.42256546020508,178.85951904766776,True
742498,861.6832364622164,126.8773078918457,123.93578142886174,True
728955,853.7886155249436,119.85111236572266,116.5968323772046,True
83477,288.9238654040195,111.4509105682373,108.46766100595116,True
391308,625.5461613662096,182.8911304473877,180.9578703331998,True
95143,308.45258954983666,114.20273780822754,111.77434408995394,True
513070,716.289047801235,122.56288528442383,118.76417875946944,True
325417,570.4533285028671,111.67716979980469,107.62052462120833,True
604090,777.2322690161545,131.60085678100586,129.182949589107,True
41951,204.81943267180486,185.03975868225098,180.96973362480657,True
372053,609.9614741932477,168.54596138000488,164.58943737516645,True
598314,773.50759530854,188.4145736694336,185.03523830261148,True
283326,532.2837589106022,184.35311317443848,182.27517242499601,True
722700,850.1176389182853,127.01869010925293,124.12971729368591,True
563290,750.5264818778882,143.63980293273926,140.03476287277218,True
276330,525.6709997707692,156.386137008667,154.07351780350388,True
473829,688.3523806888446,180.6032657623291,177.46383448203375,True
80597,283.89610775775,113.23380470275879,109.3278268045361,True
42763,206.7921661959176,125.98490715026855,121.75799600225467,True
337208,580.6961339633664,182.97648429870605,179.9815488749234,True
684327,827.2405937815189,182.71183967590332,178.51996155274546,True
165158,406.3963582513997,161.71646118164062,160.2271680200799,True
726873,852.5684723234845,106.00972175598145,102.97202199095898,True
598595,773.6892140905159,182.30891227722168,179.2871578463506,True
542515,736.5561757259252,172.41311073303223,169.6790058827862,True
239948,489.8448734038155,168.51329803466797,163.90642284047541,True
889223,942.986214109199,150.03371238708496,145.61224946520423,True
16819,129.68808734806757,172.37591743469238,168.5053172971363,True
385772,621.1054660844646,117.46454238891602,114.4997035141209,True
75242,274.3027524469997,136.78336143493652,133.6043239741856,True
850831,922.4050086594283,176.2378215789795,172.71562632784682,True
250401,500.40083932783324,192.44670867919922,189.38932996195103,True
294775,542.9318557609233,122.28822708129883,119.77511764754573,True
813222,901.788223476,184.72790718078613,181.82220594516235,True
591979,769.4017156206503,173.66361618041992,170.82133123360498,True
492779,701.9821935063595,143.8295841217041,139.8383979888482,True
886186,941.3745269551328,132.8713893890381,129.91847854601957,True
410177,640.4506226088004,190.51742553710938,187.24065457033822,True
172800,415.69219381653056,127.14815139770508,123.5251415808941,True
158378,397.96733534299017,109.53140258789062,107.01392650801536,True
587042,766.1866613299921,130.3997039794922,127.25474489801142,True
153443,391.7180108190074,149.64008331298828,147.40535881861524,True
990054,995.0145727576054,150.02870559692383,146.6228911147303,True
938390,968.705321550367,142.96269416809082,139.1256323690316,True
238744,488.6143673696057,151.8845558166504,147.87595873712328,True
931287,965.0321238176479,158.77985954284668,156.44443524868433,True
74897,273.67316273248275,160.65502166748047,157.43566102865998,True
744592,862.897444659561,113.8758659362793,110.5927440422973,True
596362,772.2447798463904,125.69737434387207,121.83386116218574,True
839471,916.2265003807737,117.69533157348633,115.44078283460419,True
795966,892.1692664511595,124.8924732208252,121.64587367966877,True
36418,190.83500727067872,133.52656364440918,129.71767328391658,True
645970,803.72258895716,115.14830589294434,113.04244513446541,True
22433,149.77650015940418,103.2876968383789,100.2041255631298,True
